Title,Release_Year,Team,Rating,Plays,Backlogs,Wishlist,Genres,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Dead Space,2023,"['Motive Studios', 'Electronic Arts']",4.3,1300.0,985000.0,1900.0,"adventure, rpg, shooter",pc,Electronic Arts,0.0,0.53,0.0,0.06,0.59
Tomb Raider,2013,"['Square Enix', 'Crystal Dynamics']",3.5,15000.0,2700.0,508000.0,"adventure, platform, puzzle, shooter",ps,Eidos Interactive,2.29,1.97,0.13,0.24,4.63
Tomb Raider,2013,"['Square Enix', 'Crystal Dynamics']",3.5,15000.0,2700.0,508000.0,"adventure, platform, puzzle, shooter",pc,Eidos Interactive,0.96,0.07,0.0,0.0,1.03
Super Mario Galaxy 2,2010,"['Nintendo EAD', 'Nintendo']",4.3,13000.0,2500.0,1300.0,"adventure, platform",wii,Nintendo,3.66,2.42,0.98,0.64,7.69
Donkey Kong Country,1994,['Rare'],3.9,11000.0,1900.0,514000.0,"adventure, platform",snes,Nintendo,4.36,1.71,3.0,0.23,9.3
Donkey Kong Country,1994,['Rare'],3.9,11000.0,1900.0,514000.0,"adventure, platform",gb,Nintendo,1.04,0.72,0.3,0.13,2.19
Donkey Kong Country,1994,['Rare'],3.9,11000.0,1900.0,514000.0,"adventure, platform",gba,Nintendo,1.2,0.48,0.29,0.07,2.04
Mirror's Edge,2008,"['Electronic Arts', 'EA Digital Illusions CE']",3.5,12000.0,2100.0,813000.0,"adventure, platform, shooter",x360,Electronic Arts,0.51,0.51,0.01,0.13,1.17
Mirror's Edge,2008,"['Electronic Arts', 'EA Digital Illusions CE']",3.5,12000.0,2100.0,813000.0,"adventure, platform, shooter",ps3,Electronic Arts,0.31,0.59,0.02,0.22,1.14
Mirror's Edge,2008,"['Electronic Arts', 'EA Digital Illusions CE']",3.5,12000.0,2100.0,813000.0,"adventure, platform, shooter",pc,Electronic Arts,0.0,0.05,0.0,0.01,0.06
Bayonetta 2,2014,"['PlatinumGames', 'Nintendo']",4.1,6000.0,3300.0,2000.0,brawler,wiiu,Nintendo,0.34,0.28,0.1,0.3,1.01
Sonic Generations,2011,"['Sonic Team', 'Sega']",3.8,9900.0,1700.0,480000.0,"adventure, platform",ps3,Sega,0.6,0.73,0.02,0.28,1.63
Sonic Generations,2011,"['Sonic Team', 'Sega']",3.8,9900.0,1700.0,480000.0,"adventure, platform",x360,Sega,0.71,0.57,0.0,0.14,1.42
Sonic Generations,2011,"['Sonic Team', 'Sega']",3.8,9900.0,1700.0,480000.0,"adventure, platform",3ds,Sega,0.44,0.46,0.01,0.09,1.01
Sonic Generations,2011,"['Sonic Team', 'Sega']",3.8,9900.0,1700.0,480000.0,"adventure, platform",pc,Sega,0.02,0.07,0.0,0.02,0.11
Shin Megami Tensei: Nocturne,2003,"['Atlus', 'Ghostlight Ltd.']",4.2,4100.0,2500.0,1300.0,rpg,ps2,Ghostlight,0.07,0.05,0.25,0.02,0.38
The Legend of Zelda: Twilight Princess,2006,"['Nintendo', 'Nintendo EAD Software Development Group No.3']",4.0,10000.0,2500.0,1300.0,"adventure, rpg",wii,Nintendo,3.83,2.19,0.6,0.7,7.31
The Legend of Zelda: Twilight Princess,2006,"['Nintendo', 'Nintendo EAD Software Development Group No.3']",4.0,10000.0,2500.0,1300.0,"adventure, rpg",gc,Nintendo,1.15,0.36,0.04,0.04,1.59
Metroid Prime,2002,"['Nintendo', 'Retro Studios']",4.3,6800.0,2700.0,1200.0,"adventure, platform, shooter",gc,Nintendo,1.96,0.67,0.1,0.09,2.82
Sonic the Hedgehog 2,1992,"['Sonic Team', 'Sega']",3.7,10000.0,883000.0,228000.0,"adventure, platform",gen,Sega,4.47,1.2,0.16,0.19,6.03
Metal Gear Solid 4: Guns of the Patriots,2008,"['Kojima Productions', 'Konami']",3.9,7700.0,2500.0,1300.0,"adventure, shooter, tactical",ps3,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03
Minecraft,2017,['Mojang Studios'],4.2,11000.0,412000.0,85000.0,"adventure, simulator",x360,Microsoft Game Studios,5.58,2.83,0.02,0.77,9.2
Minecraft,2017,['Mojang Studios'],4.2,11000.0,412000.0,85000.0,"adventure, simulator",ps3,Sony Computer Entertainment,1.97,2.51,0.0,0.94,5.42
Minecraft,2017,['Mojang Studios'],4.2,11000.0,412000.0,85000.0,"adventure, simulator",ps4,Sony Computer Entertainment Europe,1.38,1.87,0.12,0.65,4.02
Minecraft,2017,['Mojang Studios'],4.2,11000.0,412000.0,85000.0,"adventure, simulator",xone,Microsoft Game Studios,1.43,0.76,0.0,0.22,2.41
Minecraft,2017,['Mojang Studios'],4.2,11000.0,412000.0,85000.0,"adventure, simulator",psv,Sony Computer Entertainment Europe,0.28,0.79,0.87,0.32,2.25
Minecraft,2017,['Mojang Studios'],4.2,11000.0,412000.0,85000.0,"adventure, simulator",wiiu,Microsoft Game Studios,0.18,0.09,0.14,0.03,0.43
Resident Evil 5,2009,['Capcom'],3.1,10000.0,1600.0,561000.0,"adventure, shooter",ps3,Capcom,1.96,1.43,1.08,0.65,5.11
Resident Evil 5,2009,['Capcom'],3.1,10000.0,1600.0,561000.0,"adventure, shooter",x360,Capcom,2.11,0.94,0.12,0.34,3.51
Resident Evil 5,2009,['Capcom'],3.1,10000.0,1600.0,561000.0,"adventure, shooter",pc,Capcom,0.01,0.04,0.0,0.01,0.07
The World Ends with You,2007,"['Square Enix', 'Ubisoft Entertainment']",4.2,5200.0,2800.0,1500.0,"arcade, rpg",ds,Square Enix,0.54,0.06,0.21,0.05,0.86
Fire Emblem: Awakening,2012,"['Intelligent Systems Co., Ltd.', 'Nintendo']",3.8,9500.0,2000.0,814000.0,"adventure, rpg, strategy",3ds,Nintendo,0.89,0.45,0.53,0.13,2.0
Mass Effect,2007,"['BioWare', 'Microsoft Game Studios']",3.8,10000.0,2000.0,774000.0,"rpg, shooter",x360,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93
Mass Effect,2007,"['BioWare', 'Microsoft Game Studios']",3.8,10000.0,2000.0,774000.0,"rpg, shooter",pc,Electronic Arts,0.0,0.59,0.0,0.09,0.68
Fallout 3,2008,"['ZeniMax Media', 'Bethesda Game Studios']",3.4,12000.0,2000.0,589000.0,"rpg, shooter",x360,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96
Fallout 3,2008,"['ZeniMax Media', 'Bethesda Game Studios']",3.4,12000.0,2000.0,589000.0,"rpg, shooter",ps3,Bethesda Softworks,2.15,1.2,0.07,0.59,4.01
Fallout 3,2008,"['ZeniMax Media', 'Bethesda Game Studios']",3.4,12000.0,2000.0,589000.0,"rpg, shooter",pc,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99
Uncharted: Drake's Fortune,2007,"['Naughty Dog', 'Sony Computer Entertainment, Inc. (SCEI)']",3.1,12000.0,1200.0,460000.0,"adventure, platform, shooter",ps3,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
Super Mario 3D Land,2011,"['Nintendo EAD', 'Nintendo']",3.5,12000.0,1000.0,461000.0,platform,3ds,Nintendo,4.89,2.99,2.13,0.78,10.79
Silent Hill 3,2003,"['Konami', 'Team Silent']",4.2,4900.0,2000.0,1400.0,"adventure, puzzle",ps2,Konami Digital Entertainment,0.35,0.27,0.0,0.09,0.71
Call of Duty: Modern Warfare 2,2009,"['Infinity Ward', 'Activision']",3.8,14000.0,666000.0,276000.0,shooter,x360,Activision,8.52,3.63,0.08,1.29,13.51
Call of Duty: Modern Warfare 2,2009,"['Infinity Ward', 'Activision']",3.8,14000.0,666000.0,276000.0,shooter,ps3,Activision,4.99,3.69,0.38,1.63,10.69
Call of Duty: Modern Warfare 2,2009,"['Infinity Ward', 'Activision']",3.8,14000.0,666000.0,276000.0,shooter,pc,Activision,0.01,0.79,0.0,0.09,0.89
The Walking Dead: Season One,2012,"['Telltale Games', 'Sony Computer Entertainment']",4.0,12000.0,1100.0,467000.0,"adventure, point-and-click",ps3,Avanquest Software,0.4,0.25,0.03,0.11,0.79
The Walking Dead: Season One,2012,"['Telltale Games', 'Sony Computer Entertainment']",4.0,12000.0,1100.0,467000.0,"adventure, point-and-click",x360,Avanquest Software,0.55,0.14,0.0,0.05,0.75
The Walking Dead: Season One,2012,"['Telltale Games', 'Sony Computer Entertainment']",4.0,12000.0,1100.0,467000.0,"adventure, point-and-click",ps4,Telltale Games,0.12,0.25,0.01,0.08,0.45
The Walking Dead: Season One,2012,"['Telltale Games', 'Sony Computer Entertainment']",4.0,12000.0,1100.0,467000.0,"adventure, point-and-click",psv,Square Enix,0.14,0.0,0.01,0.03,0.18
The Walking Dead: Season One,2012,"['Telltale Games', 'Sony Computer Entertainment']",4.0,12000.0,1100.0,467000.0,"adventure, point-and-click",xone,Telltale Games,0.08,0.06,0.0,0.01,0.16
The Walking Dead: Season One,2012,"['Telltale Games', 'Sony Computer Entertainment']",4.0,12000.0,1100.0,467000.0,"adventure, point-and-click",pc,Avanquest Software,0.0,0.03,0.0,0.01,0.03
Mario Kart DS,2005,['Nintendo EAD Group No. 1'],3.8,15000.0,417000.0,159000.0,racing,ds,Nintendo,9.81,7.57,4.13,1.92,23.42
Devil May Cry 2,2003,"['Capcom', 'Capcom Production Studio 1']",1.6,6400.0,1600.0,517000.0,"adventure, brawler",ps2,Capcom,0.71,0.58,0.51,0.17,1.97
Demon's Souls,2009,"['FromSoftware', 'Atlus']",4.1,5500.0,1700.0,1200.0,"adventure, rpg",ps3,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84
Rayman Legends,2013,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,9800.0,2300.0,643000.0,"adventure, platform",ps4,Ubisoft,0.21,0.61,0.0,0.18,1.01
Rayman Legends,2013,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,9800.0,2300.0,643000.0,"adventure, platform",wiiu,Ubisoft,0.26,0.33,0.03,0.06,0.68
Rayman Legends,2013,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,9800.0,2300.0,643000.0,"adventure, platform",ps3,Ubisoft,0.14,0.38,0.0,0.14,0.66
Rayman Legends,2013,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,9800.0,2300.0,643000.0,"adventure, platform",x360,Ubisoft,0.19,0.23,0.0,0.04,0.46
Rayman Legends,2013,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,9800.0,2300.0,643000.0,"adventure, platform",xone,Ubisoft,0.13,0.18,0.0,0.03,0.34
Rayman Legends,2013,"['Ubisoft Montpellier', 'Ubisoft Entertainment']",4.0,9800.0,2300.0,643000.0,"adventure, platform",psv,Ubisoft,0.03,0.12,0.0,0.05,0.21
Uncharted 2: Among Thieves,2009,"['Naughty Dog', 'Sony Computer Entertainment']",3.9,12000.0,1500.0,515000.0,"adventure, platform, shooter",ps3,Sony Computer Entertainment,3.27,2.25,0.21,1.0,6.73
The Legend of Zelda: A Link Between Worlds,2013,"['Nintendo', 'Nintendo EAD Software Development Group No.3']",4.1,10000.0,2400.0,1100.0,"adventure, puzzle, rpg",3ds,Nintendo,1.4,0.99,0.46,0.22,3.07
The Legend of Zelda: The Minish Cap,2004,"['Nintendo', 'Capcom Production Studio 1']",3.9,8700.0,2500.0,911000.0,"adventure, rpg",gba,Nintendo,0.89,0.22,0.22,0.1,1.42
Shin Megami Tensei IV,2013,"['Atlus', 'Nintendo']",4.1,4300.0,2500.0,1100.0,rpg,3ds,Atlus,0.28,0.0,0.27,0.02,0.57
Kingdom Hearts II,2005,"['Buena Vista Games', 'Square Enix']",4.3,9600.0,1600.0,652000.0,"adventure, rpg",ps2,Square Enix,2.2,0.58,1.38,0.17,4.33
Kingdom Hearts II,2005,"['Buena Vista Games', 'Square Enix']",4.3,9600.0,1600.0,652000.0,"adventure, rpg",ps3,Square Enix,0.52,0.43,0.18,0.19,1.32
Castlevania: Aria of Sorrow,2003,"['Konami Computer Entertainment Tokyo', 'Konami']",4.2,5100.0,1700.0,871000.0,"adventure, platform, rpg",gba,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.28
Halo: Reach,2010,"['Bungie', 'Microsoft Game Studios']",4.0,11000.0,1200.0,370000.0,shooter,x360,Microsoft Game Studios,7.03,1.98,0.08,0.78,9.88
Grand Theft Auto: Vice City,2002,"['Rockstar Games', 'Rockstar North']",3.8,12000.0,1600.0,526000.0,"adventure, arcade, racing, shooter",ps2,Take-Two Interactive,8.41,5.49,0.47,1.78,16.15
Grand Theft Auto: Vice City,2002,"['Rockstar Games', 'Rockstar North']",3.8,12000.0,1600.0,526000.0,"adventure, arcade, racing, shooter",pc,Take-Two Interactive,0.0,0.03,0.0,0.01,0.04
Demon's Souls,2020,"['Bluepoint Games', 'Sony Interactive Entertainment']",3.9,4100.0,2400.0,2100.0,"adventure, rpg",ps3,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84
The Legend of Zelda: Link's Awakening,2019,"['Nintendo', 'Grezzo']",3.9,7600.0,2800.0,2000.0,adventure,gb,Nintendo,2.21,0.96,0.54,0.13,3.83
Assassin's Creed,2007,"['Ubisoft Montreal', 'Ubisoft Entertainment']",2.9,13000.0,1200.0,496000.0,"adventure, platform",x360,Ubisoft,3.28,1.65,0.07,0.55,5.55
Assassin's Creed,2007,"['Ubisoft Montreal', 'Ubisoft Entertainment']",2.9,13000.0,1200.0,496000.0,"adventure, platform",ps3,Ubisoft,1.91,2.0,0.09,0.83,4.83
Assassin's Creed,2007,"['Ubisoft Montreal', 'Ubisoft Entertainment']",2.9,13000.0,1200.0,496000.0,"adventure, platform",pc,Ubisoft,0.01,0.83,0.0,0.08,0.92
Assassin's Creed III,2012,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.0,12000.0,1200.0,390000.0,"adventure, strategy",ps3,Ubisoft,2.64,2.56,0.16,1.14,6.5
Assassin's Creed III,2012,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.0,12000.0,1200.0,390000.0,"adventure, strategy",x360,Ubisoft,3.13,1.71,0.03,0.44,5.3
Assassin's Creed III,2012,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.0,12000.0,1200.0,390000.0,"adventure, strategy",pc,Ubisoft,0.28,0.53,0.0,0.13,0.94
Assassin's Creed III,2012,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.0,12000.0,1200.0,390000.0,"adventure, strategy",wiiu,Ubisoft,0.19,0.13,0.0,0.03,0.36
Castlevania,1986,"['Nintendo', 'Konami']",3.4,5700.0,869000.0,365000.0,"adventure, platform",nes,Konami Digital Entertainment,0.54,0.06,0.62,0.01,1.23
Castlevania,1986,"['Nintendo', 'Konami']",3.4,5700.0,869000.0,365000.0,"adventure, platform",n64,Konami Digital Entertainment,0.44,0.1,0.04,0.05,0.64
Crash Bandicoot,1996,"['Sony Computer Entertainment', 'Naughty Dog']",3.5,8700.0,702000.0,288000.0,platform,ps,Sony Computer Entertainment,3.23,2.35,0.94,0.3,6.82
The Legend of Zelda: Majora's Mask 3D,2015,"['Nintendo', 'Nintendo EAD Tokyo']",4.1,6700.0,2200.0,813000.0,"adventure, rpg",3ds,Nintendo,1.14,0.54,0.47,0.17,2.32
The Wolf Among Us,2013,['Telltale Games'],3.9,8100.0,1500.0,678000.0,"adventure, point-and-click",ps4,Telltale Games,0.1,0.07,0.0,0.03,0.21
The Wolf Among Us,2013,['Telltale Games'],3.9,8100.0,1500.0,678000.0,"adventure, point-and-click",ps3,Telltale Games,0.05,0.03,0.0,0.02,0.1
The Wolf Among Us,2013,['Telltale Games'],3.9,8100.0,1500.0,678000.0,"adventure, point-and-click",xone,Telltale Games,0.05,0.02,0.0,0.01,0.07
The Wolf Among Us,2013,['Telltale Games'],3.9,8100.0,1500.0,678000.0,"adventure, point-and-click",psv,Telltale Games,0.05,0.0,0.0,0.02,0.07
The Wolf Among Us,2013,['Telltale Games'],3.9,8100.0,1500.0,678000.0,"adventure, point-and-click",x360,Telltale Games,0.01,0.03,0.0,0.0,0.04
Dead Space 2,2011,"['Electronic Arts', 'Visceral Games']",4.0,6000.0,1900.0,716000.0,"adventure, shooter",x360,Electronic Arts,0.94,0.45,0.0,0.13,1.52
Dead Space 2,2011,"['Electronic Arts', 'Visceral Games']",4.0,6000.0,1900.0,716000.0,"adventure, shooter",ps3,Electronic Arts,0.73,0.5,0.0,0.21,1.44
Dead Space 2,2011,"['Electronic Arts', 'Visceral Games']",4.0,6000.0,1900.0,716000.0,"adventure, shooter",pc,Electronic Arts,0.13,0.15,0.0,0.05,0.33
Super Mario Bros. 2,1988,"['Nintendo', 'Nintendo EAD']",3.1,8400.0,767000.0,189000.0,"adventure, platform",nes,Nintendo,5.39,1.18,0.7,0.19,7.46
Until Dawn,2015,"['Supermassive Games', 'Sony Computer Entertainment']",3.4,8000.0,1200.0,585000.0,adventure,ps4,Sony Computer Entertainment Europe,0.44,0.89,0.05,0.25,1.64
Kid Icarus: Uprising,2012,"['Nintendo', 'Project Sora']",4.1,5400.0,1700.0,924000.0,"brawler, shooter",3ds,Nintendo,0.48,0.35,0.36,0.07,1.28
Sonic Unleashed,2008,"['Sega', 'Sonic Team']",3.3,6500.0,995000.0,476000.0,"adventure, brawler, platform",wii,Sega,1.28,0.68,0.02,0.21,2.2
Sonic Unleashed,2008,"['Sega', 'Sonic Team']",3.3,6500.0,995000.0,476000.0,"adventure, brawler, platform",ps3,Sega,0.56,0.33,0.01,0.14,1.03
Sonic Unleashed,2008,"['Sega', 'Sonic Team']",3.3,6500.0,995000.0,476000.0,"adventure, brawler, platform",x360,Sega,0.54,0.33,0.0,0.09,0.96
Sonic Unleashed,2008,"['Sega', 'Sonic Team']",3.3,6500.0,995000.0,476000.0,"adventure, brawler, platform",ps2,Sega,0.37,0.04,0.0,0.36,0.76
Metal Gear Solid 3: Subsistence,2005,"['Konami Computer Entertainment Japan', 'Konami']",4.6,3700.0,949000.0,639000.0,"adventure, shooter, tactical",ps2,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55
Super Mario World 2: Yoshi's Island,1995,"['Nintendo EAD', 'Nintendo']",4.1,7100.0,1500.0,360000.0,platform,snes,Nintendo,1.65,0.61,1.76,0.09,4.12
Super Mario World 2: Yoshi's Island,1995,"['Nintendo EAD', 'Nintendo']",4.1,7100.0,1500.0,360000.0,platform,gba,Nintendo,1.75,0.45,0.62,0.09,2.91
Devil May Cry 4,2008,"['Capcom', 'Capcom Production Studio 1']",3.6,6500.0,1700.0,681000.0,"adventure, brawler",ps3,Capcom,0.58,0.46,0.34,0.21,1.59
Devil May Cry 4,2008,"['Capcom', 'Capcom Production Studio 1']",3.6,6500.0,1700.0,681000.0,"adventure, brawler",x360,Capcom,0.79,0.34,0.08,0.13,1.35
Devil May Cry 4,2008,"['Capcom', 'Capcom Production Studio 1']",3.6,6500.0,1700.0,681000.0,"adventure, brawler",ps4,Capcom,0.01,0.0,0.08,0.0,0.09
Devil May Cry 4,2008,"['Capcom', 'Capcom Production Studio 1']",3.6,6500.0,1700.0,681000.0,"adventure, brawler",pc,Capcom,0.01,0.02,0.0,0.01,0.04
Grand Theft Auto III,2001,"['DMA Design', 'Rockstar Games']",3.3,7800.0,1300.0,373000.0,"adventure, racing, shooter, simulator",ps2,Take-Two Interactive,6.99,4.51,0.3,1.3,13.1
Grand Theft Auto III,2001,"['DMA Design', 'Rockstar Games']",3.3,7800.0,1300.0,373000.0,"adventure, racing, shooter, simulator",pc,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01
Batman: Arkham Origins,2013,"['WB Games', 'WB Games Montréal']",3.4,7800.0,1700.0,632000.0,"adventure, brawler",ps3,Warner Bros. Interactive Entertainment,1.07,0.87,0.04,0.4,2.39
Batman: Arkham Origins,2013,"['WB Games', 'WB Games Montréal']",3.4,7800.0,1700.0,632000.0,"adventure, brawler",x360,Warner Bros. Interactive Entertainment,1.15,0.61,0.0,0.17,1.93
Batman: Arkham Origins,2013,"['WB Games', 'WB Games Montréal']",3.4,7800.0,1700.0,632000.0,"adventure, brawler",wiiu,Warner Bros. Interactive Entertainment,0.2,0.09,0.0,0.03,0.33
Batman: Arkham Origins,2013,"['WB Games', 'WB Games Montréal']",3.4,7800.0,1700.0,632000.0,"adventure, brawler",pc,Warner Bros. Interactive Entertainment,0.13,0.16,0.0,0.04,0.32
Final Fantasy VIII,1999,"['Square', 'Square Enix']",3.6,5100.0,2400.0,715000.0,"adventure, rpg",ps,SquareSoft,2.28,1.72,3.63,0.23,7.86
The Elder Scrolls IV: Oblivion,2006,"['Bethesda Game Studios', '2K Games']",3.7,8100.0,1900.0,563000.0,"adventure, rpg",x360,Take-Two Interactive,2.82,1.05,0.13,0.4,4.39
The Elder Scrolls IV: Oblivion,2006,"['Bethesda Game Studios', '2K Games']",3.7,8100.0,1900.0,563000.0,"adventure, rpg",ps3,Ubisoft,1.69,0.87,0.14,0.42,3.12
The Elder Scrolls IV: Oblivion,2006,"['Bethesda Game Studios', '2K Games']",3.7,8100.0,1900.0,563000.0,"adventure, rpg",pc,Take-Two Interactive,0.01,0.2,0.0,0.05,0.26
Alan Wake,2010,"['Microsoft Game Studios', 'Remedy Entertainment']",3.6,6200.0,2000.0,741000.0,"adventure, shooter",x360,Microsoft Game Studios,0.66,0.51,0.05,0.13,1.35
Alan Wake,2010,"['Microsoft Game Studios', 'Remedy Entertainment']",3.6,6200.0,2000.0,741000.0,"adventure, shooter",pc,Nordic Games,0.0,0.06,0.0,0.01,0.07
Ico,2001,"['Team Ico', 'Sony Computer Entertainment, Inc. (SCEI)']",4.0,3500.0,1800.0,1200.0,"adventure, platform, puzzle",ps2,Sony Computer Entertainment,0.23,0.18,0.0,0.06,0.47
Ico,2001,"['Team Ico', 'Sony Computer Entertainment, Inc. (SCEI)']",4.0,3500.0,1800.0,1200.0,"adventure, platform, puzzle",ps3,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06
Animal Crossing: New Leaf,2012,"['Nintendo', 'Nintendo EAD Group No. 2']",4.0,9900.0,586000.0,383000.0,simulator,3ds,Nintendo,2.01,2.32,4.36,0.41,9.09
Sonic Adventure 2,2001,"['Sega', 'Sonic Team USA']",3.6,5100.0,1000.0,342000.0,"adventure, platform",dc,Sega,0.0,0.0,0.12,0.0,0.12
Kirby's Dream Land,1992,"['HAL Laboratory', 'Nintendo']",3.2,5300.0,411000.0,178000.0,platform,gb,Nintendo,2.71,0.61,1.7,0.11,5.13
Resident Evil 2,1998,"['Capcom', 'Factor 5']",4.2,5500.0,1100.0,597000.0,"adventure, shooter",ps,Virgin Interactive,1.88,1.47,2.02,0.45,5.82
Resident Evil 2,1998,"['Capcom', 'Factor 5']",4.2,5500.0,1100.0,597000.0,"adventure, shooter",n64,Virgin Interactive,0.39,0.09,0.07,0.01,0.56
Resident Evil 2,1998,"['Capcom', 'Factor 5']",4.2,5500.0,1100.0,597000.0,"adventure, shooter",gc,Capcom,0.04,0.01,0.0,0.0,0.06
The Legend of Zelda: Twilight Princess,2006,"['Nintendo', 'Nintendo EAD Software Development Group No.3']",4.1,6000.0,1100.0,466000.0,"adventure, rpg",wii,Nintendo,3.83,2.19,0.6,0.7,7.31
The Legend of Zelda: Twilight Princess,2006,"['Nintendo', 'Nintendo EAD Software Development Group No.3']",4.1,6000.0,1100.0,466000.0,"adventure, rpg",gc,Nintendo,1.15,0.36,0.04,0.04,1.59
Super Mario RPG: Legend of the Seven Stars,1996,"['Square', 'Nintendo']",4.0,4400.0,2300.0,858000.0,"adventure, platform, rpg",snes,Nintendo,0.66,0.0,1.45,0.03,2.14
DmC: Devil May Cry,2013,"['Ninja Theory', 'Capcom']",3.0,6300.0,1200.0,448000.0,"adventure, brawler",ps3,Capcom,0.24,0.28,0.19,0.12,0.82
DmC: Devil May Cry,2013,"['Ninja Theory', 'Capcom']",3.0,6300.0,1200.0,448000.0,"adventure, brawler",x360,Capcom,0.26,0.13,0.01,0.04,0.44
DmC: Devil May Cry,2013,"['Ninja Theory', 'Capcom']",3.0,6300.0,1200.0,448000.0,"adventure, brawler",ps4,Capcom,0.12,0.13,0.0,0.05,0.3
DmC: Devil May Cry,2013,"['Ninja Theory', 'Capcom']",3.0,6300.0,1200.0,448000.0,"adventure, brawler",xone,Capcom,0.08,0.04,0.0,0.01,0.13
Dragon Age: Origins,2009,"['Electronic Arts', 'BioWare']",4.0,6100.0,1700.0,534000.0,rpg,x360,Electronic Arts,1.76,0.56,0.03,0.22,2.57
Dragon Age: Origins,2009,"['Electronic Arts', 'BioWare']",4.0,6100.0,1700.0,534000.0,rpg,ps3,Electronic Arts,0.96,0.44,0.08,0.22,1.69
Dragon Age: Origins,2009,"['Electronic Arts', 'BioWare']",4.0,6100.0,1700.0,534000.0,rpg,pc,Electronic Arts,0.0,0.46,0.0,0.06,0.51
Mario Kart 8,2014,"['Nintendo', 'Nintendo EAD Group No. 1']",3.9,9300.0,225000.0,121000.0,"arcade, racing",wiiu,Nintendo,3.13,2.07,1.27,0.49,6.96
Xenoblade Chronicles,2010,"['Nintendo', 'Monolith Soft']",4.2,3900.0,1300.0,732000.0,"adventure, rpg",wii,Nintendo,0.49,0.26,0.16,0.08,0.98
Xenoblade Chronicles,2010,"['Nintendo', 'Monolith Soft']",4.2,3900.0,1300.0,732000.0,"adventure, rpg",3ds,Nintendo,0.26,0.14,0.12,0.04,0.56
Saints Row: The Third,2011,"['Volition', 'THQ']",3.4,9400.0,879000.0,210000.0,"adventure, racing, shooter",x360,THQ,1.25,1.15,0.07,0.3,2.77
Saints Row: The Third,2011,"['Volition', 'THQ']",3.4,9400.0,879000.0,210000.0,"adventure, racing, shooter",ps3,THQ,0.86,1.06,0.18,0.39,2.49
Saints Row: The Third,2011,"['Volition', 'THQ']",3.4,9400.0,879000.0,210000.0,"adventure, racing, shooter",pc,THQ,0.16,0.16,0.0,0.06,0.38
Left 4 Dead,2008,"['Certain Affinity', 'Valve']",3.6,8600.0,772000.0,213000.0,shooter,x360,Electronic Arts,2.66,0.5,0.05,0.3,3.52
Left 4 Dead,2008,"['Certain Affinity', 'Valve']",3.6,8600.0,772000.0,213000.0,shooter,pc,Electronic Arts,0.0,0.02,0.0,0.0,0.02
Drakengard 3,2013,"['Access Games', 'Square Enix']",3.8,1900.0,1400.0,946000.0,"adventure, brawler, rpg, strategy",ps3,Square Enix,0.1,0.0,0.19,0.02,0.3
Mega Man,1987,['Capcom'],2.8,5400.0,452000.0,152000.0,"adventure, platform",nes,Capcom,0.45,0.08,0.27,0.01,0.81
Sonic CD,1993,"['Sonic Team', 'Sega']",3.4,4900.0,656000.0,223000.0,platform,scd,Sega,1.0,0.36,0.09,0.05,1.5
Mario Kart: Double Dash!!,2003,"['Nintendo EAD', 'Nintendo']",3.9,8400.0,449000.0,265000.0,racing,gc,Nintendo,4.12,1.77,0.87,0.19,6.95
